"date_","day_part_segment","geo_subcategory","shipcategory","shipcount"
"1/12/2019","Night","Land","TANKER","0"
"1/12/2019","Night","Port Brani","CARGO","1"
"1/12/2019","Night","Port Brani","PASSENGER","0"
"1/12/2019","Night","Port Brani","TANKER","0"
"1/12/2019","Night","Port Bukom","CARGO","1"
"1/12/2019","Night","Port Bukom","PASSENGER","0"
"1/12/2019","Night","Port Bukom","TANKER","4"
"1/12/2019","Night","Port Jurong Island","CARGO","6"
"1/12/2019","Night","Port Jurong Island","PASSENGER","0"
"1/12/2019","Night","Port Jurong Island","TANKER","31"
"1/12/2019","Night","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2019","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2019","Night","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2019","Night","Port Pasir Panjang","CARGO","15"
"1/12/2019","Night","Port Pasir Panjang","PASSENGER","0"
"1/12/2019","Night","Port Pasir Panjang","TANKER","14"
"1/12/2019","Night","Port Tanjong Pagar","CARGO","0"
"1/12/2019","Night","Port Tanjong Pagar","PASSENGER","0"
"1/12/2019","Night","Port Tanjong Pagar","TANKER","0"
"1/12/2019","Night","Port Tuas","CARGO","1"
"1/12/2019","Night","Port Tuas","PASSENGER","0"
"1/12/2019","Night","Port Tuas","TANKER","3"
"1/12/2019","Night","Sea","CARGO","38"
"1/12/2019","Night","Sea","PASSENGER","1"
"1/12/2019","Night","Sea","TANKER","106"
"1/12/2020","Afternoon","Land","CARGO","0"
"1/12/2020","Afternoon","Land","PASSENGER","0"
"1/12/2020","Afternoon","Land","TANKER","0"
"1/12/2020","Afternoon","Port Brani","CARGO","2"
"1/12/2020","Afternoon","Port Brani","PASSENGER","0"
"1/12/2020","Afternoon","Port Brani","TANKER","1"
"1/12/2020","Afternoon","Port Bukom","CARGO","2"
"1/12/2020","Afternoon","Port Bukom","PASSENGER","0"
"1/12/2020","Afternoon","Port Bukom","TANKER","12"
"1/12/2020","Afternoon","Port Jurong Island","CARGO","7"
"1/12/2020","Afternoon","Port Jurong Island","PASSENGER","0"
"1/12/2020","Afternoon","Port Jurong Island","TANKER","51"
"1/12/2020","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2020","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2020","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2020","Afternoon","Port Pasir Panjang","CARGO","22"
"1/12/2020","Afternoon","Port Pasir Panjang","PASSENGER","0"
"1/12/2020","Afternoon","Port Pasir Panjang","TANKER","13"
"1/12/2020","Afternoon","Port Tanjong Pagar","CARGO","0"
"1/12/2020","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"1/12/2020","Afternoon","Port Tanjong Pagar","TANKER","1"
"1/12/2020","Afternoon","Port Tuas","CARGO","3"
"1/12/2020","Afternoon","Port Tuas","PASSENGER","0"
"1/12/2020","Afternoon","Port Tuas","TANKER","3"
"1/12/2020","Afternoon","Sea","CARGO","53"
"1/12/2020","Afternoon","Sea","PASSENGER","0"
"1/12/2020","Afternoon","Sea","TANKER","158"
"1/12/2020","Early_Morning","Land","CARGO","0"
"1/12/2020","Early_Morning","Land","PASSENGER","0"
"1/12/2020","Early_Morning","Land","TANKER","0"
"1/12/2020","Early_Morning","Port Brani","CARGO","0"
"1/12/2020","Early_Morning","Port Brani","PASSENGER","0"
"1/12/2020","Early_Morning","Port Brani","TANKER","0"
"1/12/2020","Early_Morning","Port Bukom","CARGO","1"
"1/12/2020","Early_Morning","Port Bukom","PASSENGER","0"
"1/12/2020","Early_Morning","Port Bukom","TANKER","3"
"1/12/2020","Early_Morning","Port Jurong Island","CARGO","6"
"1/12/2020","Early_Morning","Port Jurong Island","PASSENGER","0"
"1/12/2020","Early_Morning","Port Jurong Island","TANKER","32"
"1/12/2020","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2020","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2020","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2020","Early_Morning","Port Pasir Panjang","CARGO","25"
"1/12/2020","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"1/12/2020","Early_Morning","Port Pasir Panjang","TANKER","9"
"1/12/2020","Early_Morning","Port Tanjong Pagar","CARGO","0"
"1/12/2020","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"1/12/2020","Early_Morning","Port Tanjong Pagar","TANKER","0"
"1/12/2020","Early_Morning","Port Tuas","CARGO","2"
"1/12/2020","Early_Morning","Port Tuas","PASSENGER","0"
"1/12/2020","Early_Morning","Port Tuas","TANKER","5"
"1/12/2020","Early_Morning","Sea","CARGO","37"
"1/12/2020","Early_Morning","Sea","PASSENGER","0"
"1/12/2020","Early_Morning","Sea","TANKER","106"
"1/12/2020","Evening","Land","CARGO","0"
"1/12/2020","Evening","Land","PASSENGER","0"
"1/12/2020","Evening","Land","TANKER","0"
"1/12/2020","Evening","Port Brani","CARGO","1"
"1/12/2020","Evening","Port Brani","PASSENGER","0"
"1/12/2020","Evening","Port Brani","TANKER","1"
"1/12/2020","Evening","Port Bukom","CARGO","3"
"1/12/2020","Evening","Port Bukom","PASSENGER","0"
"1/12/2020","Evening","Port Bukom","TANKER","9"
"1/12/2020","Evening","Port Jurong Island","CARGO","5"
"1/12/2020","Evening","Port Jurong Island","PASSENGER","0"
"1/12/2020","Evening","Port Jurong Island","TANKER","40"
"1/12/2020","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2020","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2020","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2020","Evening","Port Pasir Panjang","CARGO","19"
"1/12/2020","Evening","Port Pasir Panjang","PASSENGER","0"
"1/12/2020","Evening","Port Pasir Panjang","TANKER","9"
"1/12/2020","Evening","Port Tanjong Pagar","CARGO","0"
"1/12/2020","Evening","Port Tanjong Pagar","PASSENGER","0"
"1/12/2020","Evening","Port Tanjong Pagar","TANKER","0"
"1/12/2020","Evening","Port Tuas","CARGO","2"
"1/12/2020","Evening","Port Tuas","PASSENGER","0"
"1/12/2020","Evening","Port Tuas","TANKER","7"
"1/12/2020","Evening","Sea","CARGO","45"
"1/12/2020","Evening","Sea","PASSENGER","0"
"1/12/2020","Evening","Sea","TANKER","121"
"1/12/2020","Late_Night","Land","CARGO","0"
"1/12/2020","Late_Night","Land","PASSENGER","0"
"1/12/2020","Late_Night","Land","TANKER","0"
"1/12/2020","Late_Night","Port Brani","CARGO","3"
"1/12/2020","Late_Night","Port Brani","PASSENGER","0"
"1/12/2020","Late_Night","Port Brani","TANKER","0"
"1/12/2020","Late_Night","Port Bukom","CARGO","0"
"1/12/2020","Late_Night","Port Bukom","PASSENGER","0"
"1/12/2020","Late_Night","Port Bukom","TANKER","12"
"1/12/2020","Late_Night","Port Jurong Island","CARGO","7"
"1/12/2020","Late_Night","Port Jurong Island","PASSENGER","0"
"1/12/2020","Late_Night","Port Jurong Island","TANKER","43"
"1/12/2020","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2020","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2020","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2020","Late_Night","Port Pasir Panjang","CARGO","28"
"1/12/2020","Late_Night","Port Pasir Panjang","PASSENGER","0"
"1/12/2020","Late_Night","Port Pasir Panjang","TANKER","13"
"1/12/2020","Late_Night","Port Tanjong Pagar","CARGO","1"
"1/12/2020","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"1/12/2020","Late_Night","Port Tanjong Pagar","TANKER","0"
"1/12/2020","Late_Night","Port Tuas","CARGO","6"
"1/12/2020","Late_Night","Port Tuas","PASSENGER","0"
"1/12/2020","Late_Night","Port Tuas","TANKER","10"
"1/12/2020","Late_Night","Sea","CARGO","63"
"1/12/2020","Late_Night","Sea","PASSENGER","0"
"1/12/2020","Late_Night","Sea","TANKER","178"
"1/12/2020","Morning","Land","CARGO","0"
"1/12/2020","Morning","Land","PASSENGER","0"
"1/12/2020","Morning","Land","TANKER","0"
"1/12/2020","Morning","Port Brani","CARGO","0"
"1/12/2020","Morning","Port Brani","PASSENGER","0"
"1/12/2020","Morning","Port Brani","TANKER","0"
"1/12/2020","Morning","Port Bukom","CARGO","0"
"1/12/2020","Morning","Port Bukom","PASSENGER","0"
"1/12/2020","Morning","Port Bukom","TANKER","4"
"1/12/2020","Morning","Port Jurong Island","CARGO","3"
"1/12/2020","Morning","Port Jurong Island","PASSENGER","0"
"1/12/2020","Morning","Port Jurong Island","TANKER","37"
"1/12/2020","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2020","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2020","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2020","Morning","Port Pasir Panjang","CARGO","16"
"1/12/2020","Morning","Port Pasir Panjang","PASSENGER","0"
"1/12/2020","Morning","Port Pasir Panjang","TANKER","10"
"1/12/2020","Morning","Port Tanjong Pagar","CARGO","0"
"1/12/2020","Morning","Port Tanjong Pagar","PASSENGER","0"
"1/12/2020","Morning","Port Tanjong Pagar","TANKER","0"
"1/12/2020","Morning","Port Tuas","CARGO","4"
"1/12/2020","Morning","Port Tuas","PASSENGER","0"
"1/12/2020","Morning","Port Tuas","TANKER","3"
"1/12/2020","Morning","Sea","CARGO","42"
"1/12/2020","Morning","Sea","PASSENGER","0"
"1/12/2020","Morning","Sea","TANKER","115"
"1/12/2020","Night","Land","CARGO","0"
"1/12/2020","Night","Land","PASSENGER","0"
"1/12/2020","Night","Land","TANKER","0"
"1/12/2020","Night","Port Brani","CARGO","1"
"1/12/2020","Night","Port Brani","PASSENGER","0"
"1/12/2020","Night","Port Brani","TANKER","0"
"1/12/2020","Night","Port Bukom","CARGO","0"
"1/12/2020","Night","Port Bukom","PASSENGER","0"
"1/12/2020","Night","Port Bukom","TANKER","7"
"1/12/2020","Night","Port Jurong Island","CARGO","4"
"1/12/2020","Night","Port Jurong Island","PASSENGER","0"
"1/12/2020","Night","Port Jurong Island","TANKER","44"
"1/12/2020","Night","Port Marina Bay Cruise Centre","CARGO","0"
"1/12/2020","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"1/12/2020","Night","Port Marina Bay Cruise Centre","TANKER","0"
"1/12/2020","Night","Port Pasir Panjang","CARGO","25"
"1/12/2020","Night","Port Pasir Panjang","PASSENGER","0"
"1/12/2020","Night","Port Pasir Panjang","TANKER","8"
"1/12/2020","Night","Port Tanjong Pagar","CARGO","0"
"1/12/2020","Night","Port Tanjong Pagar","PASSENGER","0"
"1/12/2020","Night","Port Tanjong Pagar","TANKER","0"
"1/12/2020","Night","Port Tuas","CARGO","2"
"1/12/2020","Night","Port Tuas","PASSENGER","0"
"1/12/2020","Night","Port Tuas","TANKER","4"
"1/12/2020","Night","Sea","CARGO","38"
"1/12/2020","Night","Sea","PASSENGER","0"
"1/12/2020","Night","Sea","TANKER","127"
"10/1/2020","Afternoon","Land","CARGO","0"
"10/1/2020","Afternoon","Land","PASSENGER","0"
"10/1/2020","Afternoon","Land","TANKER","0"
"10/1/2020","Afternoon","Port Brani","CARGO","1"
"10/1/2020","Afternoon","Port Brani","PASSENGER","0"
"10/1/2020","Afternoon","Port Brani","TANKER","0"
"10/1/2020","Afternoon","Port Bukom","CARGO","0"
"10/1/2020","Afternoon","Port Bukom","PASSENGER","0"
"10/1/2020","Afternoon","Port Bukom","TANKER","5"
"10/1/2020","Afternoon","Port Jurong Island","CARGO","12"
"10/1/2020","Afternoon","Port Jurong Island","PASSENGER","0"
"10/1/2020","Afternoon","Port Jurong Island","TANKER","36"
"10/1/2020","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2020","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2020","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2020","Afternoon","Port Pasir Panjang","CARGO","26"
"10/1/2020","Afternoon","Port Pasir Panjang","PASSENGER","0"
"10/1/2020","Afternoon","Port Pasir Panjang","TANKER","11"
"10/1/2020","Afternoon","Port Tanjong Pagar","CARGO","1"
"10/1/2020","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"10/1/2020","Afternoon","Port Tanjong Pagar","TANKER","0"
"10/1/2020","Afternoon","Port Tuas","CARGO","4"
"10/1/2020","Afternoon","Port Tuas","PASSENGER","0"
"10/1/2020","Afternoon","Port Tuas","TANKER","9"
"10/1/2020","Afternoon","Sea","CARGO","58"
"10/1/2020","Afternoon","Sea","PASSENGER","0"
"10/1/2020","Afternoon","Sea","TANKER","150"
"10/1/2020","Early_Morning","Land","CARGO","0"
"10/1/2020","Early_Morning","Land","PASSENGER","0"
"10/1/2020","Early_Morning","Land","TANKER","0"
"10/1/2020","Early_Morning","Port Brani","CARGO","0"
"10/1/2020","Early_Morning","Port Brani","PASSENGER","0"
"10/1/2020","Early_Morning","Port Brani","TANKER","0"
"10/1/2020","Early_Morning","Port Bukom","CARGO","0"
"10/1/2020","Early_Morning","Port Bukom","PASSENGER","0"
"10/1/2020","Early_Morning","Port Bukom","TANKER","3"
"10/1/2020","Early_Morning","Port Jurong Island","CARGO","4"
"10/1/2020","Early_Morning","Port Jurong Island","PASSENGER","0"
"10/1/2020","Early_Morning","Port Jurong Island","TANKER","23"
"10/1/2020","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2020","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2020","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2020","Early_Morning","Port Pasir Panjang","CARGO","20"
"10/1/2020","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"10/1/2020","Early_Morning","Port Pasir Panjang","TANKER","7"
"10/1/2020","Early_Morning","Port Tanjong Pagar","CARGO","1"
"10/1/2020","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"10/1/2020","Early_Morning","Port Tanjong Pagar","TANKER","0"
"10/1/2020","Early_Morning","Port Tuas","CARGO","5"
"10/1/2020","Early_Morning","Port Tuas","PASSENGER","0"
"10/1/2020","Early_Morning","Port Tuas","TANKER","5"
"10/1/2020","Early_Morning","Sea","CARGO","31"
"10/1/2020","Early_Morning","Sea","PASSENGER","0"
"10/1/2020","Early_Morning","Sea","TANKER","100"
"10/1/2020","Evening","Land","CARGO","0"
"10/1/2020","Evening","Land","PASSENGER","0"
"10/1/2020","Evening","Land","TANKER","0"
"10/1/2020","Evening","Port Brani","CARGO","1"
"10/1/2020","Evening","Port Brani","PASSENGER","0"
"10/1/2020","Evening","Port Brani","TANKER","0"
"10/1/2020","Evening","Port Bukom","CARGO","1"
"10/1/2020","Evening","Port Bukom","PASSENGER","0"
"10/1/2020","Evening","Port Bukom","TANKER","3"
"10/1/2020","Evening","Port Jurong Island","CARGO","5"
"10/1/2020","Evening","Port Jurong Island","PASSENGER","0"
"10/1/2020","Evening","Port Jurong Island","TANKER","23"
"10/1/2020","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2020","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2020","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2020","Evening","Port Pasir Panjang","CARGO","10"
"10/1/2020","Evening","Port Pasir Panjang","PASSENGER","0"
"10/1/2020","Evening","Port Pasir Panjang","TANKER","8"
"10/1/2020","Evening","Port Tanjong Pagar","CARGO","1"
"10/1/2020","Evening","Port Tanjong Pagar","PASSENGER","0"
"10/1/2020","Evening","Port Tanjong Pagar","TANKER","0"
"10/1/2020","Evening","Port Tuas","CARGO","5"
"10/1/2020","Evening","Port Tuas","PASSENGER","0"
"10/1/2020","Evening","Port Tuas","TANKER","3"
"10/1/2020","Evening","Sea","CARGO","34"
"10/1/2020","Evening","Sea","PASSENGER","0"
"10/1/2020","Evening","Sea","TANKER","109"
"10/1/2020","Late_Night","Land","CARGO","0"
"10/1/2020","Late_Night","Land","PASSENGER","0"
"10/1/2020","Late_Night","Land","TANKER","0"
"10/1/2020","Late_Night","Port Brani","CARGO","1"
"10/1/2020","Late_Night","Port Brani","PASSENGER","0"
"10/1/2020","Late_Night","Port Brani","TANKER","0"
"10/1/2020","Late_Night","Port Bukom","CARGO","0"
"10/1/2020","Late_Night","Port Bukom","PASSENGER","0"
"10/1/2020","Late_Night","Port Bukom","TANKER","6"
"10/1/2020","Late_Night","Port Jurong Island","CARGO","9"
"10/1/2020","Late_Night","Port Jurong Island","PASSENGER","0"
"10/1/2020","Late_Night","Port Jurong Island","TANKER","43"
"10/1/2020","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2020","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2020","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2020","Late_Night","Port Pasir Panjang","CARGO","26"
"10/1/2020","Late_Night","Port Pasir Panjang","PASSENGER","0"
"10/1/2020","Late_Night","Port Pasir Panjang","TANKER","16"
"10/1/2020","Late_Night","Port Tanjong Pagar","CARGO","2"
"10/1/2020","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"10/1/2020","Late_Night","Port Tanjong Pagar","TANKER","0"
"10/1/2020","Late_Night","Port Tuas","CARGO","6"
"10/1/2020","Late_Night","Port Tuas","PASSENGER","0"
"10/1/2020","Late_Night","Port Tuas","TANKER","7"
"10/1/2020","Late_Night","Sea","CARGO","49"
"10/1/2020","Late_Night","Sea","PASSENGER","0"
"10/1/2020","Late_Night","Sea","TANKER","166"
"10/1/2020","Morning","Land","CARGO","0"
"10/1/2020","Morning","Land","PASSENGER","0"
"10/1/2020","Morning","Land","TANKER","0"
"10/1/2020","Morning","Port Brani","CARGO","0"
"10/1/2020","Morning","Port Brani","PASSENGER","0"
"10/1/2020","Morning","Port Brani","TANKER","0"
"10/1/2020","Morning","Port Bukom","CARGO","0"
"10/1/2020","Morning","Port Bukom","PASSENGER","0"
"10/1/2020","Morning","Port Bukom","TANKER","2"
"10/1/2020","Morning","Port Jurong Island","CARGO","0"
"10/1/2020","Morning","Port Jurong Island","PASSENGER","0"
"10/1/2020","Morning","Port Jurong Island","TANKER","22"
"10/1/2020","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2020","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2020","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2020","Morning","Port Pasir Panjang","CARGO","13"
"10/1/2020","Morning","Port Pasir Panjang","PASSENGER","0"
"10/1/2020","Morning","Port Pasir Panjang","TANKER","6"
"10/1/2020","Morning","Port Tanjong Pagar","CARGO","2"
"10/1/2020","Morning","Port Tanjong Pagar","PASSENGER","0"
"10/1/2020","Morning","Port Tanjong Pagar","TANKER","0"
"10/1/2020","Morning","Port Tuas","CARGO","4"
"10/1/2020","Morning","Port Tuas","PASSENGER","0"
"10/1/2020","Morning","Port Tuas","TANKER","6"
"10/1/2020","Morning","Sea","CARGO","33"
"10/1/2020","Morning","Sea","PASSENGER","0"
"10/1/2020","Morning","Sea","TANKER","98"
"10/1/2020","Night","Land","CARGO","0"
"10/1/2020","Night","Land","PASSENGER","0"
"10/1/2020","Night","Land","TANKER","0"
"10/1/2020","Night","Port Brani","CARGO","1"
"10/1/2020","Night","Port Brani","PASSENGER","0"
"10/1/2020","Night","Port Brani","TANKER","0"
"10/1/2020","Night","Port Bukom","CARGO","0"
"10/1/2020","Night","Port Bukom","PASSENGER","0"
"10/1/2020","Night","Port Bukom","TANKER","6"
"10/1/2020","Night","Port Jurong Island","CARGO","3"
"10/1/2020","Night","Port Jurong Island","PASSENGER","0"
"10/1/2020","Night","Port Jurong Island","TANKER","36"
"10/1/2020","Night","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2020","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2020","Night","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2020","Night","Port Pasir Panjang","CARGO","15"
"10/1/2020","Night","Port Pasir Panjang","PASSENGER","0"
"10/1/2020","Night","Port Pasir Panjang","TANKER","10"
"10/1/2020","Night","Port Tanjong Pagar","CARGO","1"
"10/1/2020","Night","Port Tanjong Pagar","PASSENGER","0"
"10/1/2020","Night","Port Tanjong Pagar","TANKER","0"
"10/1/2020","Night","Port Tuas","CARGO","5"
"10/1/2020","Night","Port Tuas","PASSENGER","0"
"10/1/2020","Night","Port Tuas","TANKER","9"
"10/1/2020","Night","Sea","CARGO","41"
"10/1/2020","Night","Sea","PASSENGER","0"
"10/1/2020","Night","Sea","TANKER","142"
"10/1/2021","Afternoon","Land","CARGO","0"
"10/1/2021","Afternoon","Land","PASSENGER","0"
"10/1/2021","Afternoon","Land","TANKER","0"
"10/1/2021","Afternoon","Port Brani","CARGO","0"
"10/1/2021","Afternoon","Port Brani","PASSENGER","0"
"10/1/2021","Afternoon","Port Brani","TANKER","0"
"10/1/2021","Afternoon","Port Bukom","CARGO","0"
"10/1/2021","Afternoon","Port Bukom","PASSENGER","0"
"10/1/2021","Afternoon","Port Bukom","TANKER","4"
"10/1/2021","Afternoon","Port Jurong Island","CARGO","2"
"10/1/2021","Afternoon","Port Jurong Island","PASSENGER","0"
"10/1/2021","Afternoon","Port Jurong Island","TANKER","25"
"10/1/2021","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"10/1/2021","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"10/1/2021","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"10/1/2021","Afternoon","Port Pasir Panjang","CARGO","26"
"10/1/2021","Afternoon","Port Pasir Panjang","PASSENGER","0"
"10/1/2021","Afternoon","Port Pasir Panjang","TANKER","5"
"10/1/2021","Afternoon","Port Tanjong Pagar","CARGO","1"
"10/1/2021","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"10/1/2021","Afternoon","Port Tanjong Pagar","TANKER","0"
"10/1/2021","Afternoon","Port Tuas","CARGO","0"
"10/1/2021","Afternoon","Port Tuas","PASSENGER","0"
"10/1/2021","Afternoon","Port Tuas","TANKER","3"
"10/1/2021","Afternoon","Sea","CARGO","34"
"10/1/2021","Afternoon","Sea","PASSENGER","0"
"10/1/2021","Afternoon","Sea","TANKER","110"
"10/1/2021","Early_Morning","Land","CARGO","0"
"10/1/2021","Early_Morning","Land","PASSENGER","0"
"10/1/2021","Early_Morning","Land","TANKER","0"
"10/1/2021","Early_Morning","Port Brani","CARGO","0"
"10/1/2021","Early_Morning","Port Brani","PASSENGER","0"
"10/1/2021","Early_Morning","Port Brani","TANKER","0"
"10/1/2021","Early_Morning","Port Bukom","CARGO","0"
"10/1/2021","Early_Morning","Port Bukom","PASSENGER","0"
