Geo_Cell_ID,Lat_gte,Lat_lt,Lon_gte,Lon_lt,Geo_Category,Geo_subcategory,Geo_Description
343,0.89,0.9,103.44,103.45,Sea,Sea,"Tanjung Batu Kecil, Indonesia"
344,0.89,0.9,103.45,103.46,Land,Land,"Tanjung Batu Kecil, Indonesia"
345,0.89,0.9,103.46,103.47,Land,Land,"Tanjung Batu Kecil, Indonesia"
346,0.89,0.9,103.47,103.48,Land,Land,"Tanjung Batu Kecil, Indonesia"
347,0.89,0.9,103.48,103.49,Land,Land,"Pulau Buru, Indonesia"
348,0.89,0.9,103.49,103.5,Land,Land,"Pulau Buru, Indonesia"
349,0.89,0.9,103.5,103.51,Land,Land,"Pulau Buru, Indonesia"
350,0.89,0.9,103.51,103.52,Land,Land,"Pulau Buru, Indonesia"
351,0.89,0.9,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
352,0.89,0.9,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
353,0.89,0.9,103.54,103.55,Sea,Sea,"South China Sea, Indonesia"
354,0.89,0.9,103.55,103.56,Sea,Sea,"South China Sea, Indonesia"
355,0.89,0.9,103.56,103.57,Sea,Sea,"South China Sea, Indonesia"
356,0.89,0.9,103.57,103.58,Sea,Sea,"South China Sea, Indonesia"
357,0.89,0.9,103.58,103.59,Sea,Sea,"South China Sea, Indonesia"
358,0.89,0.9,103.59,103.6,Sea,Sea,"South China Sea, Indonesia"
359,0.89,0.9,103.6,103.61,Sea,Sea,"South China Sea, Indonesia"
360,0.89,0.9,103.61,103.62,Sea,Sea,"South China Sea, Indonesia"
361,0.89,0.9,103.62,103.63,Sea,Sea,"South China Sea, Indonesia"
362,0.89,0.9,103.63,103.64,Sea,Sea,"South China Sea, Indonesia"
363,0.89,0.9,103.64,103.65,Sea,Sea,"South China Sea, Indonesia"
364,0.89,0.9,103.65,103.66,Sea,Sea,"South China Sea, Indonesia"
365,0.89,0.9,103.66,103.67,Sea,Sea,"South China Sea, Indonesia"
366,0.89,0.9,103.67,103.68,Sea,Sea,"South China Sea, Indonesia"
367,0.89,0.9,103.68,103.69,Sea,Sea,"South China Sea, Indonesia"
368,0.89,0.9,103.69,103.7,Sea,Sea,"South China Sea, Indonesia"
369,0.89,0.9,103.7,103.71,Sea,Sea,"South China Sea, Indonesia"
370,0.89,0.9,103.71,103.72,Sea,Sea,"South China Sea, Indonesia"
371,0.89,0.9,103.72,103.73,Sea,Sea,"South China Sea, Indonesia"
372,0.89,0.9,103.73,103.74,Sea,Sea,"South China Sea, Indonesia"
373,0.89,0.9,103.74,103.75,Land,Land,"Pulau Pasai, Indonesia"
374,0.89,0.9,103.75,103.76,Land,Land,"Pulau Pasai, Indonesia"
375,0.89,0.9,103.76,103.77,Land,Land,"Pulau Pasai, Indonesia"
376,0.89,0.9,103.77,103.78,Sea,Sea,"South China Sea, Indonesia"
377,0.89,0.9,103.78,103.79,Sea,Sea,"South China Sea, Indonesia"
378,0.89,0.9,103.79,103.8,Land,Land,"Pulau Bahan, Indonesia"
379,0.89,0.9,103.8,103.81,Land,Land,"Pulau Combol, Indonesia"
380,0.89,0.9,103.81,103.82,Land,Land,"Pulau Combol, Indonesia"
381,0.89,0.9,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
382,0.89,0.9,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
383,0.89,0.9,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
384,0.89,0.9,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
385,0.89,0.9,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
386,0.89,0.9,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
387,0.89,0.9,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
388,0.89,0.9,103.89,103.9,Sea,Sea,"South China Sea, Indonesia"
389,0.89,0.9,103.9,103.91,Sea,Sea,"South China Sea, Indonesia"
390,0.89,0.9,103.91,103.92,Sea,Sea,"South China Sea, Indonesia"
391,0.89,0.9,103.92,103.93,Sea,Sea,"South China Sea, Indonesia"
392,0.89,0.9,103.93,103.94,Sea,Sea,"South China Sea, Indonesia"
393,0.9,0.91,103.38,103.39,Sea,Sea,"South China Sea, Indonesia"
394,0.9,0.91,103.39,103.4,Sea,Sea,"South China Sea, Indonesia"
395,0.9,0.91,103.4,103.41,Land,Land,"Tanjung Batu Kecil, Indonesia"
396,0.9,0.91,103.41,103.42,Land,Land,"Tanjung Batu Kecil, Indonesia"
397,0.9,0.91,103.42,103.43,Land,Land,"Tanjung Batu Kecil, Indonesia"
398,0.9,0.91,103.43,103.44,Land,Land,"Tanjung Batu Kecil, Indonesia"
399,0.9,0.91,103.44,103.45,Land,Land,"Tanjung Batu Kecil, Indonesia"
400,0.9,0.91,103.45,103.46,Land,Land,"Tanjung Batu Kecil, Indonesia"
401,0.9,0.91,103.46,103.47,Land,Land,"Tanjung Batu Kecil, Indonesia"
402,0.9,0.91,103.47,103.48,Land,Land,"Tanjung Batu Kecil, Indonesia"
403,0.9,0.91,103.48,103.49,Land,Land,"Pulau Buru, Indonesia"
404,0.9,0.91,103.49,103.5,Land,Land,"Pulau Buru, Indonesia"
405,0.9,0.91,103.5,103.51,Land,Land,"Pulau Buru, Indonesia"
406,0.9,0.91,103.51,103.52,Land,Land,"Pulau Buru, Indonesia"
407,0.9,0.91,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
408,0.9,0.91,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
409,0.9,0.91,103.54,103.55,Sea,Sea,"South China Sea, Indonesia"
410,0.9,0.91,103.55,103.56,Sea,Sea,"South China Sea, Indonesia"
411,0.9,0.91,103.56,103.57,Sea,Sea,"South China Sea, Indonesia"
412,0.9,0.91,103.57,103.58,Sea,Sea,"South China Sea, Indonesia"
413,0.9,0.91,103.58,103.59,Sea,Sea,"South China Sea, Indonesia"
414,0.9,0.91,103.59,103.6,Sea,Sea,"South China Sea, Indonesia"
415,0.9,0.91,103.6,103.61,Sea,Sea,"South China Sea, Indonesia"
416,0.9,0.91,103.61,103.62,Sea,Sea,"South China Sea, Indonesia"
417,0.9,0.91,103.62,103.63,Sea,Sea,"South China Sea, Indonesia"
418,0.9,0.91,103.63,103.64,Sea,Sea,"South China Sea, Indonesia"
419,0.9,0.91,103.64,103.65,Sea,Sea,"South China Sea, Indonesia"
420,0.9,0.91,103.65,103.66,Sea,Sea,"South China Sea, Indonesia"
421,0.9,0.91,103.66,103.67,Sea,Sea,"South China Sea, Indonesia"
422,0.9,0.91,103.67,103.68,Sea,Sea,"South China Sea, Indonesia"
423,0.9,0.91,103.68,103.69,Sea,Sea,"South China Sea, Indonesia"
424,0.9,0.91,103.69,103.7,Sea,Sea,"South China Sea, Indonesia"
425,0.9,0.91,103.7,103.71,Sea,Sea,"South China Sea, Indonesia"
426,0.9,0.91,103.71,103.72,Sea,Sea,"South China Sea, Indonesia"
427,0.9,0.91,103.72,103.73,Sea,Sea,"South China Sea, Indonesia"
428,0.9,0.91,103.73,103.74,Sea,Sea,"South China Sea, Indonesia"
429,0.9,0.91,103.74,103.75,Sea,Sea,"South China Sea, Indonesia"
430,0.9,0.91,103.75,103.76,Sea,Sea,"South China Sea, Indonesia"
431,0.9,0.91,103.76,103.77,Sea,Sea,"South China Sea, Indonesia"
432,0.9,0.91,103.77,103.78,Sea,Sea,"South China Sea, Indonesia"
433,0.9,0.91,103.78,103.79,Sea,Sea,"South China Sea, Indonesia"
434,0.9,0.91,103.79,103.8,Land,Land,"Pulau Duku, Indonesia"
435,0.9,0.91,103.8,103.81,Land,Land,"Pulau Duku, Indonesia"
436,0.9,0.91,103.81,103.82,Sea,Sea,"South China Sea, Indonesia"
437,0.9,0.91,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
438,0.9,0.91,103.83,103.84,Land,Land,"Pulau Semangka, Indonesia"
439,0.9,0.91,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
440,0.9,0.91,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
441,0.9,0.91,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
442,0.9,0.91,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
443,0.9,0.91,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
444,0.9,0.91,103.89,103.9,Sea,Sea,"South China Sea, Indonesia"
445,0.9,0.91,103.9,103.91,Sea,Sea,"South China Sea, Indonesia"
446,0.9,0.91,103.91,103.92,Sea,Sea,"South China Sea, Indonesia"
447,0.9,0.91,103.92,103.93,Sea,Sea,"South China Sea, Indonesia"
448,0.9,0.91,103.93,103.94,Sea,Sea,"South China Sea, Indonesia"
449,0.91,0.92,103.38,103.39,Sea,Sea,Straits of Malacca
450,0.91,0.92,103.39,103.4,Sea,Sea,Straits of Malacca
451,0.91,0.92,103.4,103.41,Sea,Sea,Straits of Malacca
452,0.91,0.92,103.41,103.42,Land,Land,"Pulau Tulang, Indonesia"
453,0.91,0.92,103.42,103.43,Land,Land,"Pulau Tulang, Indonesia"
454,0.91,0.92,103.43,103.44,Land,Land,"Tanjung Batu Kecil, Indonesia"
455,0.91,0.92,103.44,103.45,Land,Land,"Tanjung Batu Kecil, Indonesia"
456,0.91,0.92,103.45,103.46,Land,Land,"Tanjung Batu Kecil, Indonesia"
457,0.91,0.92,103.46,103.47,Land,Land,"Tanjung Batu Kecil, Indonesia"
458,0.91,0.92,103.47,103.48,Land,Land,"Tanjung Batu Kecil, Indonesia"
459,0.91,0.92,103.48,103.49,Land,Land,"Pulau Buru, Indonesia"
460,0.91,0.92,103.49,103.5,Land,Land,"Pulau Buru, Indonesia"
461,0.91,0.92,103.5,103.51,Sea,Sea,"Pulau Buru, Indonesia"
462,0.91,0.92,103.51,103.52,Sea,Sea,"South China Sea, Indonesia"
463,0.91,0.92,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
464,0.91,0.92,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
465,0.91,0.92,103.54,103.55,Sea,Sea,"South China Sea, Indonesia"
466,0.91,0.92,103.55,103.56,Sea,Sea,"South China Sea, Indonesia"
467,0.91,0.92,103.56,103.57,Sea,Sea,"South China Sea, Indonesia"
468,0.91,0.92,103.57,103.58,Sea,Sea,"South China Sea, Indonesia"
469,0.91,0.92,103.58,103.59,Sea,Sea,"South China Sea, Indonesia"
470,0.91,0.92,103.59,103.6,Sea,Sea,"South China Sea, Indonesia"
471,0.91,0.92,103.6,103.61,Sea,Sea,"South China Sea, Indonesia"
472,0.91,0.92,103.61,103.62,Sea,Sea,"South China Sea, Indonesia"
473,0.91,0.92,103.62,103.63,Sea,Sea,"South China Sea, Indonesia"
474,0.91,0.92,103.63,103.64,Sea,Sea,"South China Sea, Indonesia"
475,0.91,0.92,103.64,103.65,Sea,Sea,"South China Sea, Indonesia"
476,0.91,0.92,103.65,103.66,Sea,Sea,"South China Sea, Indonesia"
477,0.91,0.92,103.66,103.67,Sea,Sea,"South China Sea, Indonesia"
478,0.91,0.92,103.67,103.68,Sea,Sea,"South China Sea, Indonesia"
479,0.91,0.92,103.68,103.69,Sea,Sea,"South China Sea, Indonesia"
480,0.91,0.92,103.69,103.7,Sea,Sea,"South China Sea, Indonesia"
481,0.91,0.92,103.7,103.71,Sea,Sea,"South China Sea, Indonesia"
482,0.91,0.92,103.71,103.72,Sea,Sea,"South China Sea, Indonesia"
483,0.91,0.92,103.72,103.73,Sea,Sea,"South China Sea, Indonesia"
484,0.91,0.92,103.73,103.74,Sea,Sea,"South China Sea, Indonesia"
485,0.91,0.92,103.74,103.75,Sea,Sea,"South China Sea, Indonesia"
486,0.91,0.92,103.75,103.76,Sea,Sea,"South China Sea, Indonesia"
487,0.91,0.92,103.76,103.77,Sea,Sea,"South China Sea, Indonesia"
488,0.91,0.92,103.77,103.78,Sea,Sea,"South China Sea, Indonesia"
489,0.91,0.92,103.78,103.79,Sea,Sea,"South China Sea, Indonesia"
490,0.91,0.92,103.79,103.8,Sea,Sea,"South China Sea, Indonesia"
491,0.91,0.92,103.8,103.81,Sea,Sea,"Pulau Badas, Indonesia"
492,0.91,0.92,103.81,103.82,Sea,Sea,"South China Sea, Indonesia"
493,0.91,0.92,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
494,0.91,0.92,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
495,0.91,0.92,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
496,0.91,0.92,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
497,0.91,0.92,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
498,0.91,0.92,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
499,0.91,0.92,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
500,0.91,0.92,103.89,103.9,Sea,Sea,"South China Sea, Indonesia"
501,0.91,0.92,103.9,103.91,Land,Land,"Pulau Bedari, Indonesia"
502,0.91,0.92,103.91,103.92,Sea,Sea,"South China Sea, Indonesia"
503,0.91,0.92,103.92,103.93,Sea,Sea,"South China Sea, Indonesia"
504,0.91,0.92,103.93,103.94,Land,Land,"Pulau Bulan, Indonesia"
505,0.92,0.93,103.38,103.39,Land,Land,"Pulau Dua, Indonesia"
506,0.92,0.93,103.39,103.4,Sea,Sea,Straits of Malacca
507,0.92,0.93,103.4,103.41,Sea,Sea,Straits of Malacca
508,0.92,0.93,103.41,103.42,Land,Land,"Pulau Tulang, Indonesia"
509,0.92,0.93,103.42,103.43,Land,Land,"Pulau Tulang, Indonesia"
510,0.92,0.93,103.43,103.44,Land,Land,"Tanjung Batu Kecil, Indonesia"
511,0.92,0.93,103.44,103.45,Land,Land,"Pulau Lumut, Indonesia"
512,0.92,0.93,103.45,103.46,Land,Land,"Pulau Lumut, Indonesia"
513,0.92,0.93,103.46,103.47,Land,Land,"Pulau Parit, Indonesia"
514,0.92,0.93,103.47,103.48,Land,Land,"Pulau Parit, Indonesia"
515,0.92,0.93,103.48,103.49,Land,Land,"Pulau Buru, Indonesia"
516,0.92,0.93,103.49,103.5,Land,Land,"Pulau Buru, Indonesia"
517,0.92,0.93,103.5,103.51,Sea,Sea,"South China Sea, Indonesia"
518,0.92,0.93,103.51,103.52,Sea,Sea,"South China Sea, Indonesia"
519,0.92,0.93,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
520,0.92,0.93,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
521,0.92,0.93,103.54,103.55,Sea,Sea,"South China Sea, Indonesia"
522,0.92,0.93,103.55,103.56,Sea,Sea,"South China Sea, Indonesia"
523,0.92,0.93,103.56,103.57,Sea,Sea,"South China Sea, Indonesia"
524,0.92,0.93,103.57,103.58,Sea,Sea,"South China Sea, Indonesia"
525,0.92,0.93,103.58,103.59,Sea,Sea,"South China Sea, Indonesia"
526,0.92,0.93,103.59,103.6,Sea,Sea,"South China Sea, Indonesia"
527,0.92,0.93,103.6,103.61,Sea,Sea,"South China Sea, Indonesia"
528,0.92,0.93,103.61,103.62,Sea,Sea,"South China Sea, Indonesia"
529,0.92,0.93,103.62,103.63,Sea,Sea,"South China Sea, Indonesia"
530,0.92,0.93,103.63,103.64,Sea,Sea,"South China Sea, Indonesia"
531,0.92,0.93,103.64,103.65,Sea,Sea,"South China Sea, Indonesia"
532,0.92,0.93,103.65,103.66,Sea,Sea,"South China Sea, Indonesia"
533,0.92,0.93,103.66,103.67,Sea,Sea,"South China Sea, Indonesia"
534,0.92,0.93,103.67,103.68,Sea,Sea,"South China Sea, Indonesia"
535,0.92,0.93,103.68,103.69,Sea,Sea,"South China Sea, Indonesia"
536,0.92,0.93,103.69,103.7,Sea,Sea,"South China Sea, Indonesia"
537,0.92,0.93,103.7,103.71,Sea,Sea,"South China Sea, Indonesia"
538,0.92,0.93,103.71,103.72,Sea,Sea,"South China Sea, Indonesia"
539,0.92,0.93,103.72,103.73,Sea,Sea,"South China Sea, Indonesia"
540,0.92,0.93,103.73,103.74,Sea,Sea,"South China Sea, Indonesia"
541,0.92,0.93,103.74,103.75,Sea,Sea,"South China Sea, Indonesia"
542,0.92,0.93,103.75,103.76,Sea,Sea,"South China Sea, Indonesia"
543,0.92,0.93,103.76,103.77,Sea,Sea,"South China Sea, Indonesia"
544,0.92,0.93,103.77,103.78,Sea,Sea,"South China Sea, Indonesia"
545,0.92,0.93,103.78,103.79,Sea,Sea,"South China Sea, Indonesia"
546,0.92,0.93,103.79,103.8,Sea,Sea,"South China Sea, Indonesia"
547,0.92,0.93,103.8,103.81,Sea,Sea,"South China Sea, Indonesia"
548,0.92,0.93,103.81,103.82,Land,Land,"Pulau Paloi, Indonesia"
549,0.92,0.93,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
550,0.92,0.93,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
551,0.92,0.93,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
552,0.92,0.93,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
553,0.92,0.93,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
554,0.92,0.93,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
555,0.92,0.93,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
556,0.92,0.93,103.89,103.9,Sea,Sea,"South China Sea, Indonesia"
557,0.92,0.93,103.9,103.91,Sea,Sea,"South China Sea, Indonesia"
558,0.92,0.93,103.91,103.92,Sea,Sea,"South China Sea, Indonesia"
559,0.92,0.93,103.92,103.93,Land,Land,"Pulau Bulan, Indonesia"
560,0.92,0.93,103.93,103.94,Land,Land,"Pulau Bulan, Indonesia"
561,0.93,0.94,103.38,103.39,Sea,Sea,Straits of Malacca
562,0.93,0.94,103.39,103.4,Sea,Sea,Straits of Malacca
563,0.93,0.94,103.4,103.41,Sea,Sea,Straits of Malacca
564,0.93,0.94,103.41,103.42,Land,Land,"Pulau Tulang, Indonesia"
565,0.93,0.94,103.42,103.43,Land,Land,"Pulau Tulang, Indonesia"
566,0.93,0.94,103.43,103.44,Land,Land,"Pulau Tulang, Indonesia"
567,0.93,0.94,103.44,103.45,Land,Land,"Pulau Lumut, Indonesia"
568,0.93,0.94,103.45,103.46,Land,Land,"Pulau Lumut, Indonesia"
569,0.93,0.94,103.46,103.47,Land,Land,"Pulau Parit, Indonesia"
570,0.93,0.94,103.47,103.48,Land,Land,"Pulau Parit, Indonesia"
571,0.93,0.94,103.48,103.49,Sea,Sea,"South China Sea, Indonesia"
572,0.93,0.94,103.49,103.5,Sea,Sea,"South China Sea, Indonesia"
573,0.93,0.94,103.5,103.51,Sea,Sea,"South China Sea, Indonesia"
574,0.93,0.94,103.51,103.52,Sea,Sea,"South China Sea, Indonesia"
575,0.93,0.94,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
576,0.93,0.94,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
577,0.93,0.94,103.54,103.55,Sea,Sea,"South China Sea, Indonesia"
578,0.93,0.94,103.55,103.56,Sea,Sea,"South China Sea, Indonesia"
579,0.93,0.94,103.56,103.57,Sea,Sea,"South China Sea, Indonesia"
580,0.93,0.94,103.57,103.58,Sea,Sea,"South China Sea, Indonesia"
581,0.93,0.94,103.58,103.59,Sea,Sea,"South China Sea, Indonesia"
582,0.93,0.94,103.59,103.6,Sea,Sea,"South China Sea, Indonesia"
583,0.93,0.94,103.6,103.61,Sea,Sea,"South China Sea, Indonesia"
584,0.93,0.94,103.61,103.62,Sea,Sea,"South China Sea, Indonesia"
585,0.93,0.94,103.62,103.63,Sea,Sea,"South China Sea, Indonesia"
586,0.93,0.94,103.63,103.64,Sea,Sea,"South China Sea, Indonesia"
587,0.93,0.94,103.64,103.65,Sea,Sea,"South China Sea, Indonesia"
588,0.93,0.94,103.65,103.66,Sea,Sea,"South China Sea, Indonesia"
589,0.93,0.94,103.66,103.67,Sea,Sea,"South China Sea, Indonesia"
590,0.93,0.94,103.67,103.68,Sea,Sea,"South China Sea, Indonesia"
591,0.93,0.94,103.68,103.69,Sea,Sea,"South China Sea, Indonesia"
592,0.93,0.94,103.69,103.7,Sea,Sea,"South China Sea, Indonesia"
593,0.93,0.94,103.7,103.71,Sea,Sea,"South China Sea, Indonesia"
594,0.93,0.94,103.71,103.72,Sea,Sea,"South China Sea, Indonesia"
595,0.93,0.94,103.72,103.73,Sea,Sea,"South China Sea, Indonesia"
596,0.93,0.94,103.73,103.74,Sea,Sea,"South China Sea, Indonesia"
597,0.93,0.94,103.74,103.75,Sea,Sea,"South China Sea, Indonesia"
598,0.93,0.94,103.75,103.76,Sea,Sea,"South China Sea, Indonesia"
599,0.93,0.94,103.76,103.77,Land,Land,"Pulau Telukbakau, Indonesia"
600,0.93,0.94,103.77,103.78,Sea,Sea,"Pulau Telukbakau, Indonesia"
601,0.93,0.94,103.78,103.79,Sea,Sea,"Pulau Telan, Indonesia"
602,0.93,0.94,103.79,103.8,Sea,Sea,"South China Sea, Indonesia"
603,0.93,0.94,103.8,103.81,Sea,Sea,"South China Sea, Indonesia"
604,0.93,0.94,103.81,103.82,Sea,Sea,"South China Sea, Indonesia"
605,0.93,0.94,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
606,0.93,0.94,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
607,0.93,0.94,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
608,0.93,0.94,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
609,0.93,0.94,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
610,0.93,0.94,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
611,0.93,0.94,103.88,103.89,Sea,Sea,"Pulau Bulan, Indonesia"
612,0.93,0.94,103.89,103.9,Sea,Sea,"Pulau Bulan, Indonesia"
613,0.93,0.94,103.9,103.91,Land,Land,"Pulau Bulan, Indonesia"
614,0.93,0.94,103.91,103.92,Land,Land,"Pulau Bulan, Indonesia"
615,0.93,0.94,103.92,103.93,Land,Land,"Pulau Bulan, Indonesia"
616,0.93,0.94,103.93,103.94,Land,Land,"Pulau Bulan, Indonesia"
617,0.94,0.95,103.38,103.39,Sea,Sea,Straits of Malacca
618,0.94,0.95,103.39,103.4,Sea,Sea,Straits of Malacca
619,0.94,0.95,103.4,103.41,Sea,Sea,Straits of Malacca
620,0.94,0.95,103.41,103.42,Land,Land,"Pulau Tulang, Indonesia"
621,0.94,0.95,103.42,103.43,Land,Land,"Pulau Tulang, Indonesia"
622,0.94,0.95,103.43,103.44,Land,Land,"Pulau Tulang, Indonesia"
623,0.94,0.95,103.44,103.45,Land,Land,"Pulau Parit, Indonesia"
624,0.94,0.95,103.45,103.46,Land,Land,"Pulau Parit, Indonesia"
625,0.94,0.95,103.46,103.47,Land,Land,"Pulau Parit, Indonesia"
626,0.94,0.95,103.47,103.48,Land,Land,"Pulau Parit, Indonesia"
627,0.94,0.95,103.48,103.49,Sea,Sea,"South China Sea, Indonesia"
628,0.94,0.95,103.49,103.5,Land,Land,"Pulau Pandan Bsar, Indonesia"
629,0.94,0.95,103.5,103.51,Sea,Sea,"South China Sea, Indonesia"
630,0.94,0.95,103.51,103.52,Sea,Sea,"South China Sea, Indonesia"
631,0.94,0.95,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
632,0.94,0.95,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
633,0.94,0.95,103.54,103.55,Sea,Sea,"South China Sea, Indonesia"
634,0.94,0.95,103.55,103.56,Sea,Sea,"South China Sea, Indonesia"
635,0.94,0.95,103.56,103.57,Sea,Sea,"South China Sea, Indonesia"
636,0.94,0.95,103.57,103.58,Sea,Sea,"South China Sea, Indonesia"
637,0.94,0.95,103.58,103.59,Sea,Sea,"South China Sea, Indonesia"
638,0.94,0.95,103.59,103.6,Sea,Sea,"South China Sea, Indonesia"
639,0.94,0.95,103.6,103.61,Sea,Sea,"South China Sea, Indonesia"
640,0.94,0.95,103.61,103.62,Sea,Sea,"South China Sea, Indonesia"
641,0.94,0.95,103.62,103.63,Sea,Sea,"South China Sea, Indonesia"
642,0.94,0.95,103.63,103.64,Sea,Sea,"South China Sea, Indonesia"
643,0.94,0.95,103.64,103.65,Sea,Sea,"South China Sea, Indonesia"
644,0.94,0.95,103.65,103.66,Sea,Sea,"South China Sea, Indonesia"
645,0.94,0.95,103.66,103.67,Sea,Sea,"South China Sea, Indonesia"
646,0.94,0.95,103.67,103.68,Sea,Sea,"South China Sea, Indonesia"
647,0.94,0.95,103.68,103.69,Sea,Sea,"South China Sea, Indonesia"
648,0.94,0.95,103.69,103.7,Sea,Sea,"South China Sea, Indonesia"
649,0.94,0.95,103.7,103.71,Sea,Sea,"South China Sea, Indonesia"
650,0.94,0.95,103.71,103.72,Sea,Sea,"South China Sea, Indonesia"
651,0.94,0.95,103.72,103.73,Sea,Sea,"South China Sea, Indonesia"
652,0.94,0.95,103.73,103.74,Sea,Sea,"South China Sea, Indonesia"
653,0.94,0.95,103.74,103.75,Sea,Sea,"South China Sea, Indonesia"
654,0.94,0.95,103.75,103.76,Sea,Sea,"South China Sea, Indonesia"
655,0.94,0.95,103.76,103.77,Land,Land,"Pulau Telukbakau, Indonesia"
656,0.94,0.95,103.77,103.78,Land,Land,"Pulau Telukbakau, Indonesia"
657,0.94,0.95,103.78,103.79,Land,Land,"Pulau Telan, Indonesia"
658,0.94,0.95,103.79,103.8,Sea,Sea,"South China Sea, Indonesia"
659,0.94,0.95,103.8,103.81,Sea,Sea,"South China Sea, Indonesia"
660,0.94,0.95,103.81,103.82,Sea,Sea,"South China Sea, Indonesia"
661,0.94,0.95,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
662,0.94,0.95,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
663,0.94,0.95,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
664,0.94,0.95,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
665,0.94,0.95,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
666,0.94,0.95,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
667,0.94,0.95,103.88,103.89,Land,Land,"Pulau Bulan, Indonesia"
668,0.94,0.95,103.89,103.9,Land,Land,"Pulau Bulan, Indonesia"
669,0.94,0.95,103.9,103.91,Land,Land,"Pulau Bulan, Indonesia"
670,0.94,0.95,103.91,103.92,Land,Land,"Pulau Bulan, Indonesia"
671,0.94,0.95,103.92,103.93,Land,Land,"Pulau Bulan, Indonesia"
672,0.94,0.95,103.93,103.94,Land,Land,"Pulau Bulan, Indonesia"
673,0.95,0.96,103.38,103.39,Sea,Sea,Straits of Malacca
674,0.95,0.96,103.39,103.4,Sea,Sea,Straits of Malacca
675,0.95,0.96,103.4,103.41,Sea,Sea,Straits of Malacca
676,0.95,0.96,103.41,103.42,Sea,Sea,Straits of Malacca
677,0.95,0.96,103.42,103.43,Land,Land,"Pulau Parit, Indonesia"
678,0.95,0.96,103.43,103.44,Land,Land,"Pulau Parit, Indonesia"
679,0.95,0.96,103.44,103.45,Land,Land,"Pulau Parit, Indonesia"
680,0.95,0.96,103.45,103.46,Land,Land,"Pulau Parit, Indonesia"
681,0.95,0.96,103.46,103.47,Land,Land,"Pulau Parit, Indonesia"
682,0.95,0.96,103.47,103.48,Sea,Sea,"South China Sea, Indonesia"
683,0.95,0.96,103.48,103.49,Sea,Sea,"South China Sea, Indonesia"
684,0.95,0.96,103.49,103.5,Land,Land,"Pulau Pandan Kecil, Indonesia"
685,0.95,0.96,103.5,103.51,Sea,Sea,"South China Sea, Indonesia"
686,0.95,0.96,103.51,103.52,Sea,Sea,"South China Sea, Indonesia"
687,0.95,0.96,103.52,103.53,Sea,Sea,"South China Sea, Indonesia"
688,0.95,0.96,103.53,103.54,Sea,Sea,"South China Sea, Indonesia"
