date_,geo_subcategory,shipcategory,avgspeed,sdspeed,minspeed,maxspeed
5/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
5/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
5/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
5/1/2020,Port Pasir Panjang,CARGO,0.675161101,2.798777872,0,100.8
5/1/2020,Port Pasir Panjang,TANKER,1.148398902,2.183737282,0,9.7
5/1/2020,Port Pasir Panjang,PASSENGER,,,,
5/1/2020,Port Brani,CARGO,2.061111111,2.236630577,0,6
5/1/2020,Port Brani,TANKER,0.05,0.070710678,0,0.1
5/1/2020,Port Brani,PASSENGER,,,,
5/1/2020,Sea,CARGO,8.194791667,5.527739485,0,47.9
5/1/2020,Sea,TANKER,3.54558563,4.60939277,0,25.9
5/1/2020,Sea,PASSENGER,16.32372881,2.842979192,10.6,20.3
5/1/2021,Port Bukom,CARGO,8.292307692,2.782223792,4.7,12.1
5/1/2021,Port Bukom,TANKER,1.122622951,2.251676204,0,9.4
5/1/2021,Port Bukom,PASSENGER,,,,
5/1/2021,Port Tanjong Pagar,CARGO,0.244444444,0.387656778,0,1
5/1/2021,Port Tanjong Pagar,TANKER,,,,
5/1/2021,Port Tanjong Pagar,PASSENGER,,,,
5/1/2021,Port Jurong Island,CARGO,5.106862745,3.977401569,0,14.4
5/1/2021,Port Jurong Island,TANKER,1.573464567,2.743968394,0,12.5
5/1/2021,Port Jurong Island,PASSENGER,,,,
5/1/2021,Port Tuas,CARGO,1.093181818,2.380562836,0,10.1
5/1/2021,Port Tuas,TANKER,3.015841584,10.10156159,0,99.2
5/1/2021,Port Tuas,PASSENGER,,,,
5/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
5/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
5/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
5/1/2021,Port Pasir Panjang,CARGO,0.710628342,1.677783418,0,12.9
5/1/2021,Port Pasir Panjang,TANKER,1.100704225,2.035903362,0,8.5
5/1/2021,Port Pasir Panjang,PASSENGER,,,,
5/1/2021,Port Brani,CARGO,0.10625,0.217466473,0,0.7
5/1/2021,Port Brani,TANKER,0.05,0.054772256,0,0.1
5/1/2021,Port Brani,PASSENGER,,,,
5/1/2021,Sea,CARGO,6.40210051,5.717113375,0,79.4
5/1/2021,Sea,TANKER,3.392686014,4.305344867,0,82.7
5/1/2021,Sea,PASSENGER,,,,
5/12/2019,Port Bukom,CARGO,8.722222222,3.955937872,0.1,13.6
5/12/2019,Port Bukom,TANKER,2.94742268,3.26729669,0,10.5
5/12/2019,Port Bukom,PASSENGER,,,,
5/12/2019,Port Tanjong Pagar,CARGO,,,,
5/12/2019,Port Tanjong Pagar,TANKER,,,,
5/12/2019,Port Tanjong Pagar,PASSENGER,,,,
5/12/2019,Port Jurong Island,CARGO,5.869791667,3.243166737,0.3,13.6
5/12/2019,Port Jurong Island,TANKER,2.054927302,3.245595852,0,25.1
5/12/2019,Port Jurong Island,PASSENGER,,,,
5/12/2019,Port Tuas,CARGO,1.013043478,2.037668977,0,6.9
5/12/2019,Port Tuas,TANKER,2.8,2.959907538,0,7.8
5/12/2019,Port Tuas,PASSENGER,,,,
5/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
5/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
5/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
5/12/2019,Port Pasir Panjang,CARGO,1.025447316,1.979463424,0,11.3
5/12/2019,Port Pasir Panjang,TANKER,1.127623457,2.238532701,0,10
5/12/2019,Port Pasir Panjang,PASSENGER,,,,
5/12/2019,Port Brani,CARGO,2.466666667,4.443272068,0,11.2
5/12/2019,Port Brani,TANKER,0.033333333,0.057735027,0,0.1
5/12/2019,Port Brani,PASSENGER,,,,
5/12/2019,Sea,CARGO,8.068932462,5.806646032,0,91.1
5/12/2019,Sea,TANKER,3.077420189,4.157819369,0,43
5/12/2019,Sea,PASSENGER,,,,
5/12/2020,Port Bukom,CARGO,8.434782609,2.357697007,0.1,11.4
5/12/2020,Port Bukom,TANKER,1.702995008,3.144454009,0,38.4
5/12/2020,Port Bukom,PASSENGER,,,,
5/12/2020,Port Tanjong Pagar,CARGO,0.555172414,0.978915656,0,4.1
5/12/2020,Port Tanjong Pagar,TANKER,4.7,,4.7,4.7
5/12/2020,Port Tanjong Pagar,PASSENGER,,,,
5/12/2020,Port Jurong Island,CARGO,6.004373757,3.428260328,0,13.8
5/12/2020,Port Jurong Island,TANKER,2.094927943,2.905233937,0,40.6
5/12/2020,Port Jurong Island,PASSENGER,,,,
5/12/2020,Port Tuas,CARGO,0.954352941,2.403758087,0,11.8
5/12/2020,Port Tuas,TANKER,0.577740642,1.924648908,0,10.9
5/12/2020,Port Tuas,PASSENGER,,,,
5/12/2020,Port Marina Bay Cruise Centre,CARGO,11.2,,11.2,11.2
5/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
5/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
5/12/2020,Port Pasir Panjang,CARGO,0.540795537,1.34994907,0,14.5
5/12/2020,Port Pasir Panjang,TANKER,0.65404636,1.552405315,0,10.1
5/12/2020,Port Pasir Panjang,PASSENGER,,,,
5/12/2020,Port Brani,CARGO,0.731578947,1.108469913,0,4.1
5/12/2020,Port Brani,TANKER,0.4,,0.4,0.4
5/12/2020,Port Brani,PASSENGER,,,,
5/12/2020,Sea,CARGO,6.085155945,5.693928219,0,91.7
5/12/2020,Sea,TANKER,2.887422779,4.278673201,0,100.8
5/12/2020,Sea,PASSENGER,,,,
6/1/2020,Port Bukom,CARGO,9.12244898,4.064340112,0,23.2
6/1/2020,Port Bukom,TANKER,2.94178487,3.191031545,0,12.2
6/1/2020,Port Bukom,PASSENGER,,,,
6/1/2020,Port Tanjong Pagar,CARGO,0.740804598,1.144174204,0,5.4
6/1/2020,Port Tanjong Pagar,TANKER,4.75,1.060660172,4,5.5
6/1/2020,Port Tanjong Pagar,PASSENGER,,,,
6/1/2020,Port Jurong Island,CARGO,3.701431025,4.57894144,0,53.6
6/1/2020,Port Jurong Island,TANKER,2.028797931,3.086331331,0,82.5
6/1/2020,Port Jurong Island,PASSENGER,,,,
6/1/2020,Port Tuas,CARGO,1.108607199,2.514647579,0,13.7
6/1/2020,Port Tuas,TANKER,1.776010263,4.302020809,0,89.7
6/1/2020,Port Tuas,PASSENGER,,,,
6/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
6/1/2020,Port Marina Bay Cruise Centre,TANKER,1.1,,1.1,1.1
6/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
6/1/2020,Port Pasir Panjang,CARGO,0.849291131,1.736117024,0,13.6
6/1/2020,Port Pasir Panjang,TANKER,1.160660882,2.227707837,0,19.2
6/1/2020,Port Pasir Panjang,PASSENGER,,,,
6/1/2020,Port Brani,CARGO,1.531034483,1.921319214,0,12.3
6/1/2020,Port Brani,TANKER,1.266666667,1.846799033,0,4.5
6/1/2020,Port Brani,PASSENGER,,,,
6/1/2020,Sea,CARGO,7.932015191,5.266194014,0,97.2
6/1/2020,Sea,TANKER,3.723000235,4.517559944,0,100.9
6/1/2020,Sea,PASSENGER,7.803184713,3.817040522,0,15.7
6/1/2021,Port Bukom,CARGO,8.7,3.635931793,2.1,13
6/1/2021,Port Bukom,TANKER,2.117514124,2.732751388,0,10.2
6/1/2021,Port Bukom,PASSENGER,,,,
6/1/2021,Port Tanjong Pagar,CARGO,0.008333333,0.028867513,0,0.1
6/1/2021,Port Tanjong Pagar,TANKER,,,,
6/1/2021,Port Tanjong Pagar,PASSENGER,,,,
6/1/2021,Port Jurong Island,CARGO,4.742,3.634333211,0,14
6/1/2021,Port Jurong Island,TANKER,1.750323415,3.321379684,0,58.4
6/1/2021,Port Jurong Island,PASSENGER,,,,
6/1/2021,Port Tuas,CARGO,1.095081967,2.472611725,0,10.9
6/1/2021,Port Tuas,TANKER,2.648031496,3.264864673,0,10.9
6/1/2021,Port Tuas,PASSENGER,,,,
6/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
6/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
6/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
6/1/2021,Port Pasir Panjang,CARGO,0.865673176,1.800986665,0,9.5
6/1/2021,Port Pasir Panjang,TANKER,0.786137281,1.920799479,0,12
6/1/2021,Port Pasir Panjang,PASSENGER,,,,
6/1/2021,Port Brani,CARGO,1.75,1.909188309,0.4,3.1
6/1/2021,Port Brani,TANKER,0.09,0.33387675,0,1.5
6/1/2021,Port Brani,PASSENGER,,,,
6/1/2021,Sea,CARGO,7.004217233,5.841429954,0,42.9
6/1/2021,Sea,TANKER,3.389417424,4.387366603,0,102.2
6/1/2021,Sea,PASSENGER,,,,
6/12/2019,Port Bukom,CARGO,10.63333333,2.857154762,7.9,13.6
6/12/2019,Port Bukom,TANKER,2.208791209,2.929681376,0,10.9
6/12/2019,Port Bukom,PASSENGER,,,,
6/12/2019,Port Tanjong Pagar,CARGO,,,,
6/12/2019,Port Tanjong Pagar,TANKER,0,,0,0
6/12/2019,Port Tanjong Pagar,PASSENGER,,,,
6/12/2019,Port Jurong Island,CARGO,7.506756757,3.862334133,0.4,16.8
6/12/2019,Port Jurong Island,TANKER,1.889920949,3.026300342,0,12.7
6/12/2019,Port Jurong Island,PASSENGER,,,,
6/12/2019,Port Tuas,CARGO,8.25,6.803455005,0,16.2
6/12/2019,Port Tuas,TANKER,1.128947368,2.25639127,0,9
6/12/2019,Port Tuas,PASSENGER,,,,
6/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
6/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
6/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
6/12/2019,Port Pasir Panjang,CARGO,0.82460177,1.767138988,0,11.3
6/12/2019,Port Pasir Panjang,TANKER,0.951907131,2.045229969,0,9.8
6/12/2019,Port Pasir Panjang,PASSENGER,,,,
6/12/2019,Port Brani,CARGO,1.1,1.268857754,0,4.1
6/12/2019,Port Brani,TANKER,0.5,,0.5,0.5
6/12/2019,Port Brani,PASSENGER,,,,
6/12/2019,Sea,CARGO,6.97625,5.688814177,0,24.9
6/12/2019,Sea,TANKER,3.126364969,4.155815213,0,51.2
6/12/2019,Sea,PASSENGER,14.85,0.362859018,14.1,15.2
6/12/2020,Port Bukom,CARGO,9.4625,1.585717503,6.5,12.8
6/12/2020,Port Bukom,TANKER,1.145714286,2.301124156,0,11.4
6/12/2020,Port Bukom,PASSENGER,,,,
6/12/2020,Port Tanjong Pagar,CARGO,0.978947368,1.20811099,0,4.4
6/12/2020,Port Tanjong Pagar,TANKER,0.466666667,0.4163332,0,0.8
6/12/2020,Port Tanjong Pagar,PASSENGER,,,,
6/12/2020,Port Jurong Island,CARGO,6.520903955,3.691800386,0.3,14.5
6/12/2020,Port Jurong Island,TANKER,1.975101152,2.926363191,0,12.7
6/12/2020,Port Jurong Island,PASSENGER,,,,
6/12/2020,Port Tuas,CARGO,1.830769231,3.014574952,0,8.7
6/12/2020,Port Tuas,TANKER,0.62671156,2.220700432,0,20.1
6/12/2020,Port Tuas,PASSENGER,,,,
6/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
6/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
6/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
6/12/2020,Port Pasir Panjang,CARGO,0.833824975,2.012197537,0,51.2
6/12/2020,Port Pasir Panjang,TANKER,0.954742547,1.793589802,0,11.5
6/12/2020,Port Pasir Panjang,PASSENGER,,,,
6/12/2020,Port Brani,CARGO,1.35,1.577880186,0,4.9
6/12/2020,Port Brani,TANKER,1.85,10.13907084,0,59.2
6/12/2020,Port Brani,PASSENGER,,,,
6/12/2020,Sea,CARGO,7.268496524,5.756583166,0,21.2
6/12/2020,Sea,TANKER,3.255138348,4.449192433,0,65.5
6/12/2020,Sea,PASSENGER,,,,
7/1/2020,Port Bukom,CARGO,8.9,1.96773982,6.6,12.2
7/1/2020,Port Bukom,TANKER,3.99137931,3.459656432,0,9.7
7/1/2020,Port Bukom,PASSENGER,,,,
7/1/2020,Port Tanjong Pagar,CARGO,1.56,2.137288001,0,4
7/1/2020,Port Tanjong Pagar,TANKER,,,,
7/1/2020,Port Tanjong Pagar,PASSENGER,,,,
7/1/2020,Port Jurong Island,CARGO,1.57248062,3.007393362,0,12.4
7/1/2020,Port Jurong Island,TANKER,1.717200938,2.83923737,0,11.7
7/1/2020,Port Jurong Island,PASSENGER,,,,
7/1/2020,Port Tuas,CARGO,1.406976744,2.506593221,0,8.4
7/1/2020,Port Tuas,TANKER,3.8,4.278364173,0,11.2
7/1/2020,Port Tuas,PASSENGER,,,,
7/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
7/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
7/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
7/1/2020,Port Pasir Panjang,CARGO,0.946455224,1.859511173,0,11
7/1/2020,Port Pasir Panjang,TANKER,0.842388759,1.920462314,0,12.6
7/1/2020,Port Pasir Panjang,PASSENGER,,,,
7/1/2020,Port Brani,CARGO,0.275,0.562519841,0,1.6
7/1/2020,Port Brani,TANKER,,,,
7/1/2020,Port Brani,PASSENGER,,,,
7/1/2020,Sea,CARGO,7.016444702,5.327746789,0,20.8
7/1/2020,Sea,TANKER,3.642095125,4.398487352,0,76.8
7/1/2020,Sea,PASSENGER,,,,
7/1/2021,Port Bukom,CARGO,7.58,2.943844803,4.2,12.1
7/1/2021,Port Bukom,TANKER,1.077734375,2.320683048,0,8.7
7/1/2021,Port Bukom,PASSENGER,,,,
7/1/2021,Port Tanjong Pagar,CARGO,1.083333333,1.638800374,0,3.7
7/1/2021,Port Tanjong Pagar,TANKER,1.9,,1.9,1.9
7/1/2021,Port Tanjong Pagar,PASSENGER,,,,
7/1/2021,Port Jurong Island,CARGO,4.41754386,4.36948467,0,16.4
7/1/2021,Port Jurong Island,TANKER,1.369236821,2.649801127,0,13.1
7/1/2021,Port Jurong Island,PASSENGER,,,,
7/1/2021,Port Tuas,CARGO,2.521568627,3.712482389,0,13.2
7/1/2021,Port Tuas,TANKER,1.05828877,2.355267093,0,12.8
7/1/2021,Port Tuas,PASSENGER,,,,
7/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
7/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
7/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
7/1/2021,Port Pasir Panjang,CARGO,0.550928382,1.301723339,0,8.4
7/1/2021,Port Pasir Panjang,TANKER,0.781583794,2.036201803,0,12.1
7/1/2021,Port Pasir Panjang,PASSENGER,,,,
7/1/2021,Port Brani,CARGO,15.08571429,37.81588857,0,100.8
7/1/2021,Port Brani,TANKER,2.1,,2.1,2.1
7/1/2021,Port Brani,PASSENGER,,,,
7/1/2021,Sea,CARGO,6.873110624,5.531282503,0,25.1
7/1/2021,Sea,TANKER,3.315776901,4.465335869,0,100.9
7/1/2021,Sea,PASSENGER,,,,
7/12/2019,Port Bukom,CARGO,8.2,4.5254834,5,11.4
7/12/2019,Port Bukom,TANKER,0.982978723,2.108866017,0,9.3
7/12/2019,Port Bukom,PASSENGER,,,,
7/12/2019,Port Tanjong Pagar,CARGO,,,,
7/12/2019,Port Tanjong Pagar,TANKER,,,,
7/12/2019,Port Tanjong Pagar,PASSENGER,,,,
7/12/2019,Port Jurong Island,CARGO,6.791176471,3.724374546,0.2,15.2
7/12/2019,Port Jurong Island,TANKER,1.913707452,3.021016891,0,12.5
7/12/2019,Port Jurong Island,PASSENGER,,,,
7/12/2019,Port Tuas,CARGO,3,4.242640687,0,6
7/12/2019,Port Tuas,TANKER,1.273134328,2.858785803,0,12.5
7/12/2019,Port Tuas,PASSENGER,,,,
7/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
7/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
7/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
7/12/2019,Port Pasir Panjang,CARGO,0.54957265,1.49885938,0,10.1
7/12/2019,Port Pasir Panjang,TANKER,0.632978723,3.733325039,0,101
7/12/2019,Port Pasir Panjang,PASSENGER,,,,
7/12/2019,Port Brani,CARGO,0.357142857,0.522357294,0,1.3
7/12/2019,Port Brani,TANKER,2.4,,2.4,2.4
7/12/2019,Port Brani,PASSENGER,,,,
7/12/2019,Sea,CARGO,7.241986594,6.343085208,0,87.7
7/12/2019,Sea,TANKER,3.362269218,4.589467585,0,101.5
7/12/2019,Sea,PASSENGER,,,,
7/12/2020,Port Bukom,CARGO,9.1875,2.991147654,2.6,12.3
7/12/2020,Port Bukom,TANKER,2.588297872,3.23491373,0,11.7
7/12/2020,Port Bukom,PASSENGER,,,,
7/12/2020,Port Tanjong Pagar,CARGO,0.511111111,0.641179469,0,1.6
7/12/2020,Port Tanjong Pagar,TANKER,0.4625,1.301775543,0,5.1
7/12/2020,Port Tanjong Pagar,PASSENGER,,,,
7/12/2020,Port Jurong Island,CARGO,6.80058651,3.140232233,0,15.3
7/12/2020,Port Jurong Island,TANKER,1.825390947,3.372006436,0,96
7/12/2020,Port Jurong Island,PASSENGER,,,,
7/12/2020,Port Tuas,CARGO,2.154891304,3.489324545,0,11.9
7/12/2020,Port Tuas,TANKER,0.307732497,1.477085356,0,11
7/12/2020,Port Tuas,PASSENGER,,,,
7/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
7/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
7/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
7/12/2020,Port Pasir Panjang,CARGO,0.907808858,1.997417011,0,14.5
7/12/2020,Port Pasir Panjang,TANKER,0.995240826,1.97055061,0,11.3
7/12/2020,Port Pasir Panjang,PASSENGER,,,,
7/12/2020,Port Brani,CARGO,0.30952381,0.566484565,0,1.7
7/12/2020,Port Brani,TANKER,3.4,4.101219331,0.5,6.3
7/12/2020,Port Brani,PASSENGER,,,,
7/12/2020,Sea,CARGO,7.648938224,5.286403336,0,19.5
7/12/2020,Sea,TANKER,3.028727057,4.28046215,0,100.9
7/12/2020,Sea,PASSENGER,,,,
8/1/2020,Port Bukom,CARGO,8.577235772,3.335227104,0,13.9
8/1/2020,Port Bukom,TANKER,3.057448276,3.718560368,0,12.3
8/1/2020,Port Bukom,PASSENGER,,,,
8/1/2020,Port Tanjong Pagar,CARGO,0.6,1.343192714,0,6.6
8/1/2020,Port Tanjong Pagar,TANKER,0.39047619,1.292343216,0,8.2
8/1/2020,Port Tanjong Pagar,PASSENGER,,,,
8/1/2020,Port Jurong Island,CARGO,6.077019499,4.583802846,0,48.8
8/1/2020,Port Jurong Island,TANKER,2.576131365,3.332954722,0,38.4
8/1/2020,Port Jurong Island,PASSENGER,,,,
8/1/2020,Port Tuas,CARGO,0.86059322,2.911390728,0,15.1
8/1/2020,Port Tuas,TANKER,2.1584375,3.625254177,0,49.5
8/1/2020,Port Tuas,PASSENGER,,,,
8/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
8/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
8/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
8/1/2020,Port Pasir Panjang,CARGO,0.910297533,1.831249492,0,22.3
8/1/2020,Port Pasir Panjang,TANKER,1.45148536,2.457369194,0,19.5
8/1/2020,Port Pasir Panjang,PASSENGER,,,,
8/1/2020,Port Brani,CARGO,0.115912737,1.944462425,0,76.8
8/1/2020,Port Brani,TANKER,0.845454545,1.856450087,0,6.2
8/1/2020,Port Brani,PASSENGER,,,,
8/1/2020,Sea,CARGO,7.598103432,5.492801653,0,101.4
8/1/2020,Sea,TANKER,3.650665382,4.500242759,0,102
8/1/2020,Sea,PASSENGER,,,,
8/1/2021,Port Bukom,CARGO,9.091666667,2.414254168,3.6,12.3
8/1/2021,Port Bukom,TANKER,1.022916667,2.229691271,0,11.4
8/1/2021,Port Bukom,PASSENGER,,,,
8/1/2021,Port Tanjong Pagar,CARGO,1.266666667,2.193931023,0,3.8
8/1/2021,Port Tanjong Pagar,TANKER,,,,
8/1/2021,Port Tanjong Pagar,PASSENGER,,,,
8/1/2021,Port Jurong Island,CARGO,5.534817814,3.704359422,0,13.5
8/1/2021,Port Jurong Island,TANKER,1.485844402,2.877889481,0,13.7
8/1/2021,Port Jurong Island,PASSENGER,,,,
8/1/2021,Port Tuas,CARGO,3.04,2.977974703,0,10.2
8/1/2021,Port Tuas,TANKER,2.503719008,5.90212236,0,77.1
8/1/2021,Port Tuas,PASSENGER,,,,
8/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
8/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
8/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
8/1/2021,Port Pasir Panjang,CARGO,1.088095238,2.761689639,0,62.5
8/1/2021,Port Pasir Panjang,TANKER,0.632865497,1.770810185,0,12.1
8/1/2021,Port Pasir Panjang,PASSENGER,,,,
8/1/2021,Port Brani,CARGO,0.688,0.994283662,0,4.3
8/1/2021,Port Brani,TANKER,,,,
8/1/2021,Port Brani,PASSENGER,,,,
8/1/2021,Sea,CARGO,7.848153918,5.382238625,0,19.4
8/1/2021,Sea,TANKER,3.281660026,4.314226795,0,23
8/1/2021,Sea,PASSENGER,11.57931034,0.615501718,11,12.8
8/12/2019,Port Bukom,CARGO,7.8,2.467117076,4.4,10.3
8/12/2019,Port Bukom,TANKER,0.911403509,2.067996488,0,9.4
8/12/2019,Port Bukom,PASSENGER,,,,
8/12/2019,Port Tanjong Pagar,CARGO,1.4,2.048169915,0,5
8/12/2019,Port Tanjong Pagar,TANKER,,,,
8/12/2019,Port Tanjong Pagar,PASSENGER,,,,
8/12/2019,Port Jurong Island,CARGO,5.114705882,3.666885486,0,13.9
8/12/2019,Port Jurong Island,TANKER,1.533036509,2.816396534,0,19.2
8/12/2019,Port Jurong Island,PASSENGER,,,,
8/12/2019,Port Tuas,CARGO,3.536363636,4.109810878,0,9.4
8/12/2019,Port Tuas,TANKER,3.206849315,4.840349183,0,25.6
8/12/2019,Port Tuas,PASSENGER,,,,
8/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
8/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
8/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
8/12/2019,Port Pasir Panjang,CARGO,0.94805726,1.744264991,0,10.5
8/12/2019,Port Pasir Panjang,TANKER,0.892342342,3.574321734,0,83
8/12/2019,Port Pasir Panjang,PASSENGER,,,,
8/12/2019,Port Brani,CARGO,0.62,0.91214034,0,2.2
8/12/2019,Port Brani,TANKER,,,,
8/12/2019,Port Brani,PASSENGER,,,,
8/12/2019,Sea,CARGO,6.966443274,5.500113969,0,19.3
8/12/2019,Sea,TANKER,3.17176626,4.23696066,0,47.6
8/12/2019,Sea,PASSENGER,9.078947368,6.130214691,0.8,18.5
8/12/2020,Port Bukom,CARGO,10.49565217,1.816459659,6.5,12.9
8/12/2020,Port Bukom,TANKER,1.067296786,2.384245133,0,11.1
8/12/2020,Port Bukom,PASSENGER,,,,
8/12/2020,Port Tanjong Pagar,CARGO,0.415,0.825434495,0,2.9
8/12/2020,Port Tanjong Pagar,TANKER,0,0,0,0
8/12/2020,Port Tanjong Pagar,PASSENGER,,,,
8/12/2020,Port Jurong Island,CARGO,4.900978793,3.483016547,0,15.8
8/12/2020,Port Jurong Island,TANKER,1.205509388,2.579807723,0,96.1
8/12/2020,Port Jurong Island,PASSENGER,,,,
8/12/2020,Port Tuas,CARGO,2.617682927,3.097474451,0,9.1
8/12/2020,Port Tuas,TANKER,0.675130435,2.140652141,0,11.2
8/12/2020,Port Tuas,PASSENGER,,,,
8/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
8/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
8/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
8/12/2020,Port Pasir Panjang,CARGO,0.692881715,1.600740839,0,11.1
8/12/2020,Port Pasir Panjang,TANKER,0.631619101,1.724548574,0,21
8/12/2020,Port Pasir Panjang,PASSENGER,,,,
8/12/2020,Port Brani,CARGO,0.6,1.074920716,0,5.7
8/12/2020,Port Brani,TANKER,3,,3,3
8/12/2020,Port Brani,PASSENGER,,,,
8/12/2020,Sea,CARGO,7.120963608,5.678642102,0,74.9
8/12/2020,Sea,TANKER,2.961836286,4.185648177,0,100.9
8/12/2020,Sea,PASSENGER,22.99456522,1.036728172,18.9,24
9/1/2020,Port Bukom,CARGO,10.64857143,7.066121312,0,61.9
9/1/2020,Port Bukom,TANKER,3.393095768,3.707763209,0,12.5
9/1/2020,Port Bukom,PASSENGER,,,,
9/1/2020,Port Tanjong Pagar,CARGO,0.507692308,1.23152696,0,7.5
9/1/2020,Port Tanjong Pagar,TANKER,0.585714286,0.622972903,0.1,1.5
9/1/2020,Port Tanjong Pagar,PASSENGER,,,,
9/1/2020,Port Jurong Island,CARGO,6.699482759,3.37723175,0,58.8
9/1/2020,Port Jurong Island,TANKER,2.170438472,3.083229358,0,38.4
9/1/2020,Port Jurong Island,PASSENGER,,,,
9/1/2020,Port Tuas,CARGO,0.693514329,2.045059669,0,14.1
9/1/2020,Port Tuas,TANKER,1.873350499,3.416743809,0,57.6
9/1/2020,Port Tuas,PASSENGER,,,,
9/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
9/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
9/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
9/1/2020,Port Pasir Panjang,CARGO,0.552150898,1.665153479,0,101.2
9/1/2020,Port Pasir Panjang,TANKER,1.133554233,2.219753954,0,51.2
9/1/2020,Port Pasir Panjang,PASSENGER,,,,
9/1/2020,Port Brani,CARGO,0.139189189,2.241754908,0,76.8
9/1/2020,Port Brani,TANKER,1.7,2.883574171,0,8.3
9/1/2020,Port Brani,PASSENGER,,,,
9/1/2020,Sea,CARGO,8.212699557,5.515067955,0,87.9
9/1/2020,Sea,TANKER,3.244820921,4.387063253,0,101.4
9/1/2020,Sea,PASSENGER,,,,
9/1/2021,Port Bukom,CARGO,9,,9,9
9/1/2021,Port Bukom,TANKER,2.431578947,2.821547061,0,8.3
9/1/2021,Port Bukom,PASSENGER,,,,
9/1/2021,Port Tanjong Pagar,CARGO,,,,
9/1/2021,Port Tanjong Pagar,TANKER,,,,
9/1/2021,Port Tanjong Pagar,PASSENGER,,,,
9/1/2021,Port Jurong Island,CARGO,5.233333333,4.117003463,0,15.3
9/1/2021,Port Jurong Island,TANKER,1.377152698,4.288934618,0,100.8
9/1/2021,Port Jurong Island,PASSENGER,,,,
9/1/2021,Port Tuas,CARGO,4.9,4.590206967,0,9.1
9/1/2021,Port Tuas,TANKER,1.722916667,3.21626449,0,10.3
9/1/2021,Port Tuas,PASSENGER,,,,
9/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
9/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
9/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
9/1/2021,Port Pasir Panjang,CARGO,0.542037037,1.400924529,0,10.6
9/1/2021,Port Pasir Panjang,TANKER,0.744290657,1.934781318,0,11.6
9/1/2021,Port Pasir Panjang,PASSENGER,,,,
9/1/2021,Port Brani,CARGO,0.216666667,0.194079022,0.1,0.6
9/1/2021,Port Brani,TANKER,,,,
9/1/2021,Port Brani,PASSENGER,,,,
9/1/2021,Sea,CARGO,6.944496124,5.582191144,0,19.8
9/1/2021,Sea,TANKER,3.189234723,4.350939914,0,61.9
9/1/2021,Sea,PASSENGER,,,,
